,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
31,2020-03-12,10:01,10:01 AM,587.77,580.595,587.68,581.75,582.461,1505,876604.5,19,TSLA
32,2020-03-12,10:02,10:02 AM,585.475,581.305,581.8,581.305,583.8,959,559863.875,13,TSLA
33,2020-03-12,10:03,10:03 AM,578.505,575.61,578.505,577.26,577.112,2102,1213090.53,25,TSLA
34,2020-03-12,10:04,10:04 AM,577.0,573.11,576.415,574.41,575.735,1806,1039776.67,19,TSLA
35,2020-03-12,10:05,10:05 AM,579.035,574.845,574.845,577.365,577.389,2692,1554329.96,20,TSLA
36,2020-03-12,10:06,10:06 AM,580.665,576.48,576.48,579.005,579.436,4000,2317743.0,23,TSLA
37,2020-03-12,10:07,10:07 AM,580.33,578.06,579.0,578.92,579.134,5656,3275581.63,36,TSLA
38,2020-03-12,10:08,10:08 AM,580.165,578.0,578.56,578.355,579.247,3100,1795667.0,26,TSLA
39,2020-03-12,10:09,10:09 AM,580.44,576.825,578.09,580.44,579.336,3971,2300544.545,25,TSLA
40,2020-03-12,10:10,10:10 AM,580.745,576.035,580.745,577.09,579.803,2600,1507488.5,15,TSLA
41,2020-03-12,10:11,10:11 AM,583.0,579.75,579.75,582.98,581.351,5747,3341021.98,22,TSLA
42,2020-03-12,10:12,10:12 AM,583.23,576.3,582.66,576.3,581.443,691,401777.505,10,TSLA
43,2020-03-12,10:13,10:13 AM,576.2,573.02,576.2,575.01,575.146,680,391099.4,7,TSLA
44,2020-03-12,10:14,10:14 AM,576.13,575.58,576.13,575.67,575.932,708,407759.65,7,TSLA
45,2020-03-12,10:15,10:15 AM,577.21,576.72,576.72,577.21,577.012,84,48468.98,2,TSLA
46,2020-03-12,10:16,10:16 AM,580.355,580.03,580.355,580.03,580.308,234,135792.02,2,TSLA
47,2020-03-12,10:17,10:17 AM,577.71,577.71,577.71,577.71,577.71,1,577.71,1,TSLA
48,2020-03-12,10:18,10:18 AM,577.735,576.935,577.56,577.735,577.618,2000,1155235.25,4,TSLA
49,2020-03-12,10:19,10:19 AM,578.01,577.99,578.01,577.99,578.0,200,115600.0,2,TSLA
50,2020-03-12,10:20,10:20 AM,578.635,577.0,578.635,577.0,577.054,107,61744.77,3,TSLA
51,2020-03-12,10:21,10:21 AM,577.02,575.88,577.02,576.17,576.33,817,470861.83,7,TSLA
52,2020-03-12,10:22,10:22 AM,577.555,576.64,576.89,576.64,577.048,350,201967.0,4,TSLA
53,2020-03-12,10:23,10:23 AM,577.14,575.32,577.14,576.335,576.0,1790,1031040.15,19,TSLA
