,symbol,date,isEnabled
4304,IXSE,2020-04-09,True
4305,IXUS,2020-04-09,True
4306,IYC,2020-04-09,True
4307,IYE,2020-04-09,True
4308,IYF,2020-04-09,True
4309,IYG,2020-04-09,True
4310,IYH,2020-04-09,True
4311,IYJ,2020-04-09,True
4312,IYK,2020-04-09,True
4313,IYLD,2020-04-09,True
4314,IYM,2020-04-09,True
4315,IYR,2020-04-09,True
4316,IYT,2020-04-09,True
4317,IYW,2020-04-09,True
4318,IYY,2020-04-09,True
4319,IYZ,2020-04-09,True
4320,IZEA,2020-04-09,True
4321,IZRL,2020-04-09,True
4322,J,2020-04-09,True
4323,JACK,2020-04-09,True
4324,JAGG,2020-04-09,True
4325,JAGX,2020-04-09,True
4326,JAKK,2020-04-09,True
4327,JAN,2020-04-09,True
4328,JAX,2020-04-09,True
4329,JAZZ,2020-04-09,True
4330,JBGS,2020-04-09,True
4331,JBHT,2020-04-09,True
4332,JBK,2020-04-09,True
4333,JBL,2020-04-09,True
4334,JBLU,2020-04-09,True
4335,JBN,2020-04-09,True
4336,JBR,2020-04-09,True
4337,JBSS,2020-04-09,True
4338,JBT,2020-04-09,True
4339,JCAP,2020-04-09,True
4340,JCAP-B,2020-04-09,True
4341,JCE,2020-04-09,True
4342,JCI,2020-04-09,True
4343,JCO,2020-04-09,True
4344,JCOM,2020-04-09,True
4345,JCP,2020-04-09,True
4346,JCPB,2020-04-09,True
4347,JCS,2020-04-09,True
4348,JCTCF,2020-04-09,True
4349,JD,2020-04-09,True
4350,JDD,2020-04-09,True
4351,JDIV,2020-04-09,True
4352,JDST,2020-04-09,True
4353,JE,2020-04-09,True
4354,JE-A,2020-04-09,True
4355,JEF,2020-04-09,True
4356,JELD,2020-04-09,True
4357,JEMD,2020-04-09,True
4358,JEQ,2020-04-09,True
4359,JETS,2020-04-09,True
4360,JFIN,2020-04-09,True
4361,JFK,2020-04-09,True
4362,JFKKR,2020-04-09,True
4363,JFKKU,2020-04-09,True
4364,JFKKW,2020-04-09,True
4365,JFR,2020-04-09,True
4366,JFU,2020-04-09,True
4367,JG,2020-04-09,True
4368,JGH,2020-04-09,True
4369,JHAA,2020-04-09,True
4370,JHB,2020-04-09,True
4371,JHCS,2020-04-09,True
4372,JHEM,2020-04-09,True
4373,JHG,2020-04-09,True
4374,JHI,2020-04-09,True
4375,JHMA,2020-04-09,True
4376,JHMC,2020-04-09,True
4377,JHMD,2020-04-09,True
4378,JHME,2020-04-09,True
4379,JHMF,2020-04-09,True
4380,JHMH,2020-04-09,True
4381,JHMI,2020-04-09,True
4382,JHML,2020-04-09,True
4383,JHMM,2020-04-09,True
4384,JHMS,2020-04-09,True
4385,JHMT,2020-04-09,True
4386,JHMU,2020-04-09,True
4387,JHS,2020-04-09,True
4388,JHSC,2020-04-09,True
4389,JHX,2020-04-09,True
4390,JHY,2020-04-09,True
4391,JIGB,2020-04-09,True
4392,JIH,2020-04-09,True
4393,JIH+,2020-04-09,True
4394,JIH=,2020-04-09,True
4395,JILL,2020-04-09,True
4396,JJA,2020-04-09,True
4397,JJC,2020-04-09,True
4398,JJE,2020-04-09,True
4399,JJG,2020-04-09,True
4400,JJM,2020-04-09,True
4401,JJN,2020-04-09,True
4402,JJP,2020-04-09,True
4403,JJS,2020-04-09,True
4404,JJSF,2020-04-09,True
4405,JJT,2020-04-09,True
4406,JJU,2020-04-09,True
4407,JKD,2020-04-09,True
4408,JKE,2020-04-09,True
4409,JKF,2020-04-09,True
4410,JKG,2020-04-09,True
4411,JKH,2020-04-09,True
4412,JKHY,2020-04-09,True
4413,JKI,2020-04-09,True
4414,JKJ,2020-04-09,True
4415,JKK,2020-04-09,True
4416,JKL,2020-04-09,True
4417,JKS,2020-04-09,True
4418,JLL,2020-04-09,True
4419,JLS,2020-04-09,True
4420,JMBS,2020-04-09,True
4421,JMEI,2020-04-09,True
4422,JMF,2020-04-09,True
4423,JMIA,2020-04-09,True
4424,JMIN,2020-04-09,True
4425,JMLP,2020-04-09,True
4426,JMM,2020-04-09,True
4427,JMOM,2020-04-09,True
4428,JMP,2020-04-09,True
4429,JMPNL,2020-04-09,True
4430,JMPNZ,2020-04-09,True
4431,JMST,2020-04-09,True
4432,JMUB,2020-04-09,True
4433,JNCE,2020-04-09,True
4434,JNJ,2020-04-09,True
4435,JNK,2020-04-09,True
4436,JNMF,2020-04-09,True
4437,JNPR,2020-04-09,True
4438,JNUG,2020-04-09,True
4439,JO,2020-04-09,True
4440,JOB,2020-04-09,True
4441,JOBS,2020-04-09,True
4442,JOE,2020-04-09,True
4443,JOF,2020-04-09,True
4444,JOUT,2020-04-09,True
4445,JOYY,2020-04-09,True
4446,JP,2020-04-09,True
4447,JPC,2020-04-09,True
4448,JPED,2020-04-09,True
4449,JPEM,2020-04-09,True
4450,JPEU,2020-04-09,True
4451,JPGB,2020-04-09,True
4452,JPGE,2020-04-09,True
4453,JPHF,2020-04-09,True
4454,JPHY,2020-04-09,True
4455,JPI,2020-04-09,True
4456,JPIN,2020-04-09,True
4457,JPLS,2020-04-09,True
4458,JPM,2020-04-09,True
4459,JPM-C,2020-04-09,True
4460,JPM-D,2020-04-09,True
4461,JPM-G,2020-04-09,True
4462,JPM-H,2020-04-09,True
4463,JPM-J,2020-04-09,True
4464,JPMB,2020-04-09,True
4465,JPME,2020-04-09,True
4466,JPMF,2020-04-09,True
4467,JPMV,2020-04-09,True
4468,JPN,2020-04-09,True
4469,JPNL,2020-04-09,True
4470,JPS,2020-04-09,True
4471,JPSE,2020-04-09,True
4472,JPST,2020-04-09,True
4473,JPT,2020-04-09,True
4474,JPUS,2020-04-09,True
4475,JPXN,2020-04-09,True
4476,JQC,2020-04-09,True
4477,JQUA,2020-04-09,True
4478,JRI,2020-04-09,True
4479,JRJC,2020-04-09,True
4480,JRO,2020-04-09,True
4481,JRS,2020-04-09,True
4482,JRSH,2020-04-09,True
4483,JRVR,2020-04-09,True
4484,JSD,2020-04-09,True
4485,JSM,2020-04-09,True
4486,JSMD,2020-04-09,True
4487,JSML,2020-04-09,True
4488,JT,2020-04-09,True
4489,JTA,2020-04-09,True
4490,JTD,2020-04-09,True
4491,JUST,2020-04-09,True
4492,JVA,2020-04-09,True
4493,JVAL,2020-04-09,True
4494,JW.A,2020-04-09,True
4495,JW.B,2020-04-09,True
4496,JWN,2020-04-09,True
4497,JXI,2020-04-09,True
4498,JYNT,2020-04-09,True
4499,K,2020-04-09,True
4500,KAI,2020-04-09,True
4501,KALA,2020-04-09,True
4502,KALL,2020-04-09,True
4503,KALU,2020-04-09,True
4504,KALV,2020-04-09,True
4505,KAMN,2020-04-09,True
4506,KAPR,2020-04-09,False
4507,KAR,2020-04-09,True
4508,KARS,2020-04-09,True
4509,KB,2020-04-09,True
4510,KBA,2020-04-09,True
4511,KBAL,2020-04-09,True
4512,KBE,2020-04-09,True
4513,KBH,2020-04-09,True
4514,KBLM,2020-04-09,True
4515,KBLMR,2020-04-09,True
4516,KBLMU,2020-04-09,True
4517,KBLMW,2020-04-09,True
4518,KBR,2020-04-09,True
4519,KBSF,2020-04-09,True
4520,KBWB,2020-04-09,True
4521,KBWD,2020-04-09,True
4522,KBWP,2020-04-09,True
4523,KBWR,2020-04-09,True
4524,KBWY,2020-04-09,True
4525,KCAPL,2020-04-09,True
4526,KCCB,2020-04-09,True
4527,KCE,2020-04-09,True
4528,KCNY,2020-04-09,True
4529,KDFI,2020-04-09,True
4530,KDMN,2020-04-09,True
4531,KDP,2020-04-09,True
4532,KE,2020-04-09,True
4533,KELYA,2020-04-09,True
4534,KELYB,2020-04-09,True
4535,KEM,2020-04-09,True
4536,KEMQ,2020-04-09,True
4537,KEMX,2020-04-09,True
4538,KEN,2020-04-09,True
4539,KEP,2020-04-09,True
4540,KEQU,2020-04-09,True
4541,KERN,2020-04-09,True
4542,KERNW,2020-04-09,True
4543,KEX,2020-04-09,True
4544,KEY,2020-04-09,True
4545,KEY-I,2020-04-09,True
4546,KEY-J,2020-04-09,True
4547,KEY-K,2020-04-09,True
4548,KEYS,2020-04-09,True
4549,KF,2020-04-09,True
4550,KFFB,2020-04-09,True
4551,KFRC,2020-04-09,True
4552,KFS,2020-04-09,True
4553,KFY,2020-04-09,True
4554,KFYP,2020-04-09,True
4555,KGC,2020-04-09,True
4556,KGJI,2020-04-09,True
4557,KGRN,2020-04-09,True
4558,KHC,2020-04-09,True
4559,KIDS,2020-04-09,True
4560,KIE,2020-04-09,True
4561,KIM,2020-04-09,True
4562,KIM-L,2020-04-09,True
4563,KIM-M,2020-04-09,True
4564,KIN,2020-04-09,True
4565,KINS,2020-04-09,True
4566,KIO,2020-04-09,True
4567,KIQ,2020-04-09,True
4568,KIRK,2020-04-09,True
4569,KJAN,2020-04-09,True
4570,KKR,2020-04-09,True
4571,KKR-A,2020-04-09,True
4572,KKR-B,2020-04-09,True
4573,KL,2020-04-09,True
4574,KLAC,2020-04-09,True
4575,KLCD,2020-04-09,True
4576,KLDO,2020-04-09,True
4577,KLDW,2020-04-09,True
4578,KLIC,2020-04-09,True
4579,KLR,2020-04-09,True
4580,KLR+,2020-04-09,True
4581,KLXE,2020-04-09,True
4582,KMB,2020-04-09,True
4583,KMDA,2020-04-09,True
4584,KMED,2020-04-09,True
4585,KMF,2020-04-09,True
4586,KMI,2020-04-09,True
4587,KMPH,2020-04-09,True
4588,KMPR,2020-04-09,True
4589,KMT,2020-04-09,True
4590,KMX,2020-04-09,True
4591,KN,2020-04-09,True
4592,KNAB,2020-04-09,True
4593,KNDI,2020-04-09,True
4594,KNG,2020-04-09,True
4595,KNL,2020-04-09,True
4596,KNOP,2020-04-09,True
4597,KNOW,2020-04-09,True
4598,KNSA,2020-04-09,True
4599,KNSL,2020-04-09,True
4600,KNX,2020-04-09,True
4601,KO,2020-04-09,True
4602,KOCT,2020-04-09,True
4603,KOD,2020-04-09,True
4604,KODK,2020-04-09,True
4605,KOF,2020-04-09,True
4606,KOIN,2020-04-09,True
4607,KOKU,2020-04-09,False
4608,KOL,2020-04-09,True
4609,KOLD,2020-04-09,True
4610,KOMP,2020-04-09,True
4611,KOP,2020-04-09,True
4612,KOPN,2020-04-09,True
4613,KORP,2020-04-09,True
4614,KORU,2020-04-09,True
4615,KOS,2020-04-09,True
4616,KOSS,2020-04-09,True
4617,KPTI,2020-04-09,True
4618,KR,2020-04-09,True
4619,KRA,2020-04-09,True
4620,KRC,2020-04-09,True
4621,KRE,2020-04-09,True
4622,KREF,2020-04-09,True
4623,KRG,2020-04-09,True
4624,KRKR,2020-04-09,True
4625,KRMA,2020-04-09,True
4626,KRMD,2020-04-09,True
4627,KRNT,2020-04-09,True
4628,KRNY,2020-04-09,True
4629,KRO,2020-04-09,True
4630,KROS,2020-04-09,True
4631,KRP,2020-04-09,True
4632,KRTX,2020-04-09,True
4633,KRUS,2020-04-09,True
4634,KRYS,2020-04-09,True
4635,KSA,2020-04-09,True
4636,KSCD,2020-04-09,True
4637,KSM,2020-04-09,True
4638,KSS,2020-04-09,True
4639,KSU,2020-04-09,True
4640,KSU-,2020-04-09,True
4641,KT,2020-04-09,True
4642,KTB,2020-04-09,True
4643,KTCC,2020-04-09,True
4644,KTF,2020-04-09,True
4645,KTH,2020-04-09,True
4646,KTN,2020-04-09,True
4647,KTOS,2020-04-09,True
4648,KTOV,2020-04-09,True
4649,KTOVW,2020-04-09,True
4650,KTP,2020-04-09,True
4651,KURA,2020-04-09,True
4652,KURE,2020-04-09,True
4653,KVHI,2020-04-09,True
4654,KW,2020-04-09,True
4655,KWEB,2020-04-09,True
4656,KWR,2020-04-09,True
4657,KXI,2020-04-09,True
4658,KXIN,2020-04-09,True
4659,KYN,2020-04-09,True
4660,KZIA,2020-04-09,True
4661,KZR,2020-04-09,True
4662,L,2020-04-09,True
4663,LABD,2020-04-09,True
4664,LABU,2020-04-09,True
4665,LAC,2020-04-09,True
4666,LACK,2020-04-09,True
4667,LACQ,2020-04-09,True
4668,LACQU,2020-04-09,True
4669,LACQW,2020-04-09,True
4670,LAD,2020-04-09,True
4671,LADR,2020-04-09,True
4672,LAIX,2020-04-09,True
4673,LAKE,2020-04-09,True
4674,LAMR,2020-04-09,True
4675,LANC,2020-04-09,True
4676,LAND,2020-04-09,True
4677,LANDP,2020-04-09,True
4678,LARK,2020-04-09,True
4679,LASR,2020-04-09,True
4680,LATN,2020-04-09,True
4681,LATNU,2020-04-09,True
4682,LATNW,2020-04-09,True
4683,LAUR,2020-04-09,True
4684,LAWS,2020-04-09,True
4685,LAZ,2020-04-09,True
4686,LAZY,2020-04-09,True
4687,LB,2020-04-09,True
4688,LBAI,2020-04-09,True
4689,LBC,2020-04-09,True
4690,LBJ,2020-04-09,True
4691,LBRDA,2020-04-09,True
4692,LBRDK,2020-04-09,True
4693,LBRT,2020-04-09,True
4694,LBTYA,2020-04-09,True
4695,LBTYB,2020-04-09,True
4696,LBTYK,2020-04-09,True
4697,LBY,2020-04-09,True
4698,LC,2020-04-09,True
4699,LCA,2020-04-09,True
4700,LCAHU,2020-04-09,True
4701,LCAHW,2020-04-09,True
4702,LCI,2020-04-09,True
4703,LCII,2020-04-09,True
4704,LCNB,2020-04-09,True
4705,LCR,2020-04-09,True
4706,LCTX,2020-04-09,True
4707,LCUT,2020-04-09,True
4708,LD,2020-04-09,True
4709,LDEM,2020-04-09,True
4710,LDL,2020-04-09,True
4711,LDOS,2020-04-09,True
4712,LDP,2020-04-09,True
4713,LDRS,2020-04-09,True
4714,LDSF,2020-04-09,True
4715,LDUR,2020-04-09,True
4716,LE,2020-04-09,True
4717,LEA,2020-04-09,True
4718,LEAD,2020-04-09,True
4719,LEAF,2020-04-09,True
4720,LECO,2020-04-09,True
4721,LEDS,2020-04-09,True
4722,LEE,2020-04-09,True
4723,LEG,2020-04-09,True
4724,LEGH,2020-04-09,True
4725,LEGR,2020-04-09,True
4726,LEJU,2020-04-09,True
4727,LEMB,2020-04-09,True
4728,LEN,2020-04-09,True
4729,LEN.B,2020-04-09,True
4730,LEND,2020-04-09,True
4731,LEO,2020-04-09,True
4732,LEU,2020-04-09,True
4733,LEVI,2020-04-09,True
4734,LEVL,2020-04-09,True
4735,LFAC,2020-04-09,True
4736,LFACU,2020-04-09,True
4737,LFACW,2020-04-09,True
4738,LFC,2020-04-09,True
4739,LFEQ,2020-04-09,True
4740,LFUS,2020-04-09,True
4741,LFVN,2020-04-09,True
4742,LGC,2020-04-09,True
4743,LGC+,2020-04-09,True
4744,LGC=,2020-04-09,True
4745,LGF.A,2020-04-09,True
4746,LGF.B,2020-04-09,True
4747,LGH,2020-04-09,True
4748,LGI,2020-04-09,True
4749,LGIH,2020-04-09,True
4750,LGL,2020-04-09,True
4751,LGLV,2020-04-09,True
4752,LGND,2020-04-09,True
4753,LGOV,2020-04-09,True
4754,LH,2020-04-09,True
4755,LHC,2020-04-09,True
4756,LHC+,2020-04-09,True
4757,LHC=,2020-04-09,True
4758,LHCG,2020-04-09,True
4759,LHX,2020-04-09,True
4760,LIFE,2020-04-09,True
4761,LII,2020-04-09,True
4762,LILA,2020-04-09,True
4763,LILAK,2020-04-09,True
4764,LIN,2020-04-09,True
4765,LINC,2020-04-09,True
4766,LIND,2020-04-09,True
4767,LINX,2020-04-09,True
4768,LIQT,2020-04-09,True
4769,LIT,2020-04-09,True
4770,LITB,2020-04-09,True
4771,LITE,2020-04-09,True
4772,LIVE,2020-04-09,True
4773,LIVK,2020-04-09,True
4774,LIVKU,2020-04-09,True
4775,LIVKW,2020-04-09,True
4776,LIVN,2020-04-09,True
4777,LIVX,2020-04-09,True
4778,LIZI,2020-04-09,True
4779,LJPC,2020-04-09,True
4780,LK,2020-04-09,True
4781,LKCO,2020-04-09,True
4782,LKFN,2020-04-09,True
4783,LKOR,2020-04-09,True
4784,LKQ,2020-04-09,True
4785,LL,2020-04-09,True
4786,LLEX,2020-04-09,True
4787,LLIT,2020-04-09,True
4788,LLNW,2020-04-09,True
4789,LLY,2020-04-09,True
4790,LM,2020-04-09,True
4791,LMAT,2020-04-09,True
4792,LMB,2020-04-09,True
4793,LMBS,2020-04-09,True
4794,LMFA,2020-04-09,True
4795,LMFAW,2020-04-09,True
4796,LMHA,2020-04-09,True
4797,LMHB,2020-04-09,True
4798,LMLB,2020-04-09,True
4799,LMNL,2020-04-09,True
4800,LMNR,2020-04-09,True
4801,LMNX,2020-04-09,True
4802,LMPX,2020-04-09,True
4803,LMRK,2020-04-09,True
4804,LMRKN,2020-04-09,True
4805,LMRKO,2020-04-09,True
4806,LMRKP,2020-04-09,True
4807,LMST,2020-04-09,True
4808,LMT,2020-04-09,True
4809,LN,2020-04-09,True
4810,LNC,2020-04-09,True
4811,LND,2020-04-09,True
4812,LNDC,2020-04-09,True
4813,LNG,2020-04-09,True
4814,LNGR,2020-04-09,True
4815,LNN,2020-04-09,True
4816,LNT,2020-04-09,True
4817,LNTH,2020-04-09,True
4818,LOAC,2020-04-09,True
4819,LOACR,2020-04-09,True
4820,LOACU,2020-04-09,True
4821,LOACW,2020-04-09,True
4822,LOAN,2020-04-09,True
4823,LOB,2020-04-09,True
4824,LOCO,2020-04-09,True
4825,LODE,2020-04-09,True
4826,LOGC,2020-04-09,True
4827,LOGI,2020-04-09,True
4828,LOGM,2020-04-09,True
4829,LOMA,2020-04-09,True
4830,LONE,2020-04-09,True
4831,LOOP,2020-04-09,True
4832,LOPE,2020-04-09,True
4833,LORL,2020-04-09,True
4834,LOUP,2020-04-09,True
4835,LOV,2020-04-09,True
4836,LOVE,2020-04-09,True
4837,LOW,2020-04-09,True
4838,LOWC,2020-04-09,True
4839,LPCN,2020-04-09,True
4840,LPG,2020-04-09,True
4841,LPI,2020-04-09,True
4842,LPL,2020-04-09,True
4843,LPLA,2020-04-09,True
4844,LPSN,2020-04-09,True
4845,LPTH,2020-04-09,True
4846,LPTX,2020-04-09,True
4847,LPX,2020-04-09,True
4848,LQD,2020-04-09,True
4849,LQDA,2020-04-09,True
4850,LQDH,2020-04-09,True
4851,LQDI,2020-04-09,True
4852,LQDT,2020-04-09,True
4853,LRCX,2020-04-09,True
4854,LRGE,2020-04-09,True
4855,LRGF,2020-04-09,True
4856,LRN,2020-04-09,True
4857,LRNZ,2020-04-09,False
4858,LSACU,2020-04-09,True
4859,LSAF,2020-04-09,True
4860,LSBK,2020-04-09,True
4861,LSCC,2020-04-09,True
4862,LSI,2020-04-09,True
4863,LSLT,2020-04-09,True
4864,LSST,2020-04-09,True
4865,LSTR,2020-04-09,True
4866,LSXMA,2020-04-09,True
4867,LSXMB,2020-04-09,True
4868,LSXMK,2020-04-09,True
4869,LTBR,2020-04-09,True
4870,LTC,2020-04-09,True
4871,LTHM,2020-04-09,True
4872,LTL,2020-04-09,True
4873,LTM,2020-04-09,True
4874,LTPZ,2020-04-09,True
4875,LTRPA,2020-04-09,True
4876,LTRPB,2020-04-09,True
4877,LTRX,2020-04-09,True
4878,LUB,2020-04-09,True
4879,LULU,2020-04-09,True
4880,LUMO,2020-04-09,True
4881,LUNA,2020-04-09,True
4882,LUV,2020-04-09,True
4883,LVGO,2020-04-09,True
4884,LVHB,2020-04-09,True
4885,LVHD,2020-04-09,True
4886,LVHE,2020-04-09,True
4887,LVHI,2020-04-09,True
4888,LVS,2020-04-09,True
4889,LVUS,2020-04-09,True
4890,LW,2020-04-09,True
4891,LWAY,2020-04-09,True
4892,LX,2020-04-09,True
4893,LXFR,2020-04-09,True
4894,LXP,2020-04-09,True
4895,LXP-C,2020-04-09,True
4896,LXRX,2020-04-09,True
4897,LXU,2020-04-09,True
4898,LYB,2020-04-09,True
4899,LYFT,2020-04-09,True
4900,LYG,2020-04-09,True
4901,LYL,2020-04-09,True
4902,LYTS,2020-04-09,True
4903,LYV,2020-04-09,True
4904,LZB,2020-04-09,True
4905,M,2020-04-09,True
4906,MA,2020-04-09,True
4907,MAA,2020-04-09,True
4908,MAA-I,2020-04-09,True
4909,MAAX,2020-04-09,True
4910,MAC,2020-04-09,True
4911,MACK,2020-04-09,True
4912,MAG,2020-04-09,True
4913,MAGA,2020-04-09,True
4914,MAGS,2020-04-09,True
4915,MAIN,2020-04-09,True
4916,MAN,2020-04-09,True
4917,MANH,2020-04-09,True
4918,MANT,2020-04-09,True
4919,MANU,2020-04-09,True
4920,MAR,2020-04-09,True
4921,MARA,2020-04-09,True
4922,MARB,2020-04-09,True
4923,MARK,2020-04-09,True
4924,MARPS,2020-04-09,True
4925,MAS,2020-04-09,True
4926,MASI,2020-04-09,True
4927,MAT,2020-04-09,True
4928,MATW,2020-04-09,True
4929,MATX,2020-04-09,True
4930,MAV,2020-04-09,True
4931,MAXR,2020-04-09,True
4932,MAYS,2020-04-09,True
4933,MBB,2020-04-09,True
4934,MBCN,2020-04-09,True
4935,MBI,2020-04-09,True
4936,MBII,2020-04-09,True
4937,MBIN,2020-04-09,True
4938,MBINO,2020-04-09,True
4939,MBINP,2020-04-09,True
4940,MBIO,2020-04-09,True
4941,MBNKP,2020-04-09,True
4942,MBOT,2020-04-09,True
4943,MBRX,2020-04-09,True
4944,MBSD,2020-04-09,True
4945,MBT,2020-04-09,True
4946,MBUU,2020-04-09,True
4947,MBWM,2020-04-09,True
4948,MC,2020-04-09,True
4949,MCA,2020-04-09,True
4950,MCB,2020-04-09,True
4951,MCBC,2020-04-09,True
4952,MCBS,2020-04-09,True
4953,MCC,2020-04-09,True
4954,MCD,2020-04-09,True
4955,MCEF,2020-04-09,True
4956,MCEP,2020-04-09,True
4957,MCF,2020-04-09,True
4958,MCFT,2020-04-09,True
4959,MCHI,2020-04-09,True
4960,MCHP,2020-04-09,True
4961,MCHX,2020-04-09,True
4962,MCI,2020-04-09,True
4963,MCK,2020-04-09,True
4964,MCMJ,2020-04-09,True
4965,MCMJW,2020-04-09,True
4966,MCN,2020-04-09,True
4967,MCO,2020-04-09,True
4968,MCR,2020-04-09,True
4969,MCRB,2020-04-09,True
4970,MCRI,2020-04-09,True
4971,MCRO,2020-04-09,True
4972,MCS,2020-04-09,True
4973,MCV,2020-04-09,True
4974,MCX,2020-04-09,True
4975,MCY,2020-04-09,True
4976,MD,2020-04-09,True
4977,MDB,2020-04-09,True
4978,MDC,2020-04-09,True
4979,MDCA,2020-04-09,True
4980,MDGL,2020-04-09,True
4981,MDGS,2020-04-09,True
4982,MDGSW,2020-04-09,True
4983,MDIA,2020-04-09,True
4984,MDIV,2020-04-09,True
4985,MDJH,2020-04-09,True
4986,MDLA,2020-04-09,True
4987,MDLQ,2020-04-09,True
4988,MDLX,2020-04-09,True
4989,MDLY,2020-04-09,True
4990,MDLZ,2020-04-09,True
4991,MDP,2020-04-09,True
4992,MDRR,2020-04-09,True
4993,MDRRP,2020-04-09,True
4994,MDRX,2020-04-09,True
4995,MDT,2020-04-09,True
4996,MDU,2020-04-09,True
4997,MDWD,2020-04-09,True
4998,MDY,2020-04-09,True
4999,MDYG,2020-04-09,True
5000,MDYV,2020-04-09,True
5001,MEAR,2020-04-09,True
5002,MEC,2020-04-09,True
5003,MED,2020-04-09,True
5004,MEDP,2020-04-09,True
5005,MEDS,2020-04-09,True
5006,MEET,2020-04-09,True
5007,MEI,2020-04-09,True
5008,MEIP,2020-04-09,True
5009,MELI,2020-04-09,True
5010,MEN,2020-04-09,True
5011,MEOH,2020-04-09,True
5012,MER-K,2020-04-09,True
5013,MERC,2020-04-09,True
5014,MESA,2020-04-09,True
5015,MESO,2020-04-09,True
5016,MET,2020-04-09,True
5017,MET-A,2020-04-09,True
5018,MET-E,2020-04-09,True
5019,MET-F,2020-04-09,True
5020,METC,2020-04-09,True
5021,METX,2020-04-09,True
5022,MEXX,2020-04-09,True
5023,MFA,2020-04-09,True
5024,MFA-B,2020-04-09,True
5025,MFA-C,2020-04-09,True
5026,MFAC,2020-04-09,True
5027,MFAC+,2020-04-09,True
5028,MFAC=,2020-04-09,True
5029,MFC,2020-04-09,True
5030,MFD,2020-04-09,True
5031,MFDX,2020-04-09,True
5032,MFEM,2020-04-09,True
5033,MFG,2020-04-09,True
5034,MFGP,2020-04-09,True
5035,MFH,2020-04-09,True
5036,MFIN,2020-04-09,True
5037,MFINL,2020-04-09,True
5038,MFL,2020-04-09,True
5039,MFM,2020-04-09,True
5040,MFMS,2020-04-09,True
5041,MFNC,2020-04-09,True
5042,MFO,2020-04-09,True
5043,MFSF,2020-04-09,True
5044,MFT,2020-04-09,True
5045,MFUS,2020-04-09,True
5046,MFV,2020-04-09,True
5047,MG,2020-04-09,True
5048,MGA,2020-04-09,True
5049,MGC,2020-04-09,True
5050,MGEE,2020-04-09,True
5051,MGEN,2020-04-09,True
5052,MGF,2020-04-09,True
5053,MGI,2020-04-09,True
5054,MGIC,2020-04-09,True
5055,MGK,2020-04-09,True
5056,MGLN,2020-04-09,True
5057,MGM,2020-04-09,True
5058,MGNX,2020-04-09,True
5059,MGP,2020-04-09,True
5060,MGPI,2020-04-09,True
5061,MGR,2020-04-09,True
5062,MGRC,2020-04-09,True
5063,MGTA,2020-04-09,True
5064,MGTX,2020-04-09,True
5065,MGU,2020-04-09,True
5066,MGV,2020-04-09,True
5067,MGY,2020-04-09,True
5068,MGYR,2020-04-09,True
5069,MH-A,2020-04-09,True
5070,MH-C,2020-04-09,True
5071,MH-D,2020-04-09,True
5072,MHD,2020-04-09,True
5073,MHE,2020-04-09,True
5074,MHF,2020-04-09,True
5075,MHH,2020-04-09,True
5076,MHI,2020-04-09,True
5077,MHK,2020-04-09,True
5078,MHLA,2020-04-09,True
5079,MHLD,2020-04-09,True
5080,MHN,2020-04-09,True
5081,MHNC,2020-04-09,True
5082,MHO,2020-04-09,True
5083,MIC,2020-04-09,True
5084,MICT,2020-04-09,True
5085,MIDD,2020-04-09,True
5086,MIDF,2020-04-09,True
5087,MIDU,2020-04-09,True
5088,MIE,2020-04-09,True
5089,MIK,2020-04-09,True
5090,MILN,2020-04-09,True
5091,MIME,2020-04-09,True
5092,MIN,2020-04-09,True
5093,MINC,2020-04-09,True
5094,MIND,2020-04-09,True
5095,MINDP,2020-04-09,True
5096,MINI,2020-04-09,True
5097,MINT,2020-04-09,True
5098,MIRM,2020-04-09,True
5099,MIST,2020-04-09,True
5100,MITK,2020-04-09,True
5101,MITO,2020-04-09,True
5102,MITT,2020-04-09,True
5103,MITT-A,2020-04-09,True
5104,MITT-B,2020-04-09,True
5105,MITT-C,2020-04-09,True
5106,MIXT,2020-04-09,True
5107,MIY,2020-04-09,True
5108,MJ,2020-04-09,True
5109,MJCO,2020-04-09,True
5110,MJJ,2020-04-09,True
5111,MJO,2020-04-09,True
5112,MKC,2020-04-09,True
5113,MKC.V,2020-04-09,True
5114,MKD,2020-04-09,True
5115,MKGI,2020-04-09,True
5116,MKL,2020-04-09,True
5117,MKSI,2020-04-09,True
5118,MKTX,2020-04-09,True
5119,MLAB,2020-04-09,True
5120,MLCO,2020-04-09,True
5121,MLHR,2020-04-09,True
5122,MLI,2020-04-09,True
5123,MLM,2020-04-09,True
5124,MLN,2020-04-09,True
5125,MLND,2020-04-09,True
5126,MLNX,2020-04-09,True
5127,MLP,2020-04-09,True
5128,MLPA,2020-04-09,True
5129,MLPB,2020-04-09,True
5130,MLPC,2020-04-09,True
5131,MLPE,2020-04-09,True
5132,MLPG,2020-04-09,True
5133,MLPI,2020-04-09,True
5134,MLPO,2020-04-09,True
5135,MLPX,2020-04-09,True
5136,MLPY,2020-04-09,True
5137,MLR,2020-04-09,True
5138,MLSS,2020-04-09,True
5139,MLTI,2020-04-09,True
5140,MLVF,2020-04-09,True
5141,MMAC,2020-04-09,True
5142,MMC,2020-04-09,True
5143,MMD,2020-04-09,True
5144,MMI,2020-04-09,True
5145,MMIN,2020-04-09,True
5146,MMIT,2020-04-09,True
5147,MMLP,2020-04-09,True
